"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"3845867","25006722212008171001000000U7","TAQUERIA LA ESPAÑOLA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALLE","MINA DEL REALITO","AVENIDA","21 DE MARZO","AVENIDA","PRESIDENTE ADOLFO RUIZ CORTINES","CALLE","MINA GUADALUPE DE LOS REYES","0","SN",,,"0",,"COLONIA","CNOP",,,,"80297","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1958","009",,,,"Semifijo","24.76598759","-107.37612271","2010-07"
"9354095","25006722514013781000000000U5","TAQUERIA LA ESTRELLA","TAQUERIA LA ESTRELLA ","722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","MIGUEL HIDALGO Y COSTILLA","148",,"0","1","76","E","COLONIA","CENTRO","MERCADO PUBLICO","MERCADO MUNICIPAL","76-E","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","024",,,,"Fijo","24.80868978","-107.39625326","2021-05"
"8247054","25006722514009581000000000U5","TAQUERIA LA GORDA Y EL TACO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","SIN REFERENCIA","AVENIDA","CERRO DE LAS CUMBRES","CALLE","DE LA PIEDRA","AVENIDA","CERRO DE BANDERA",,"SN",,,,,"FRACCIONAMIENTO","SAN ISIDRO SECCION CUMBRES DEL SUR 3",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5791","062",,,,"Fijo","24.76284258","-107.39478811","2019-11"
"3842870","25006722219004381000000000U1","TAQUERIA LA GUERITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","ANDADOR","MARIANO AZUELA","CALZADA","CALZADA DE LAS TORRES","ANDADOR","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","INFONAVIT BARRANOS",,,,"80189","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","202A","031","6677105832",,,"Semifijo","24.7532644","-107.42880429","2010-07"
"3812785","25006722514005271000000000U7","TAQUERÍA LA LIMA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","UNIVERSITARIOS","CALLE","PASEO SANTO TOMAS","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","NINGUNO","1934",,,,,,"COLONIA","LA LIMA",,,,"80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6287","002",,,,"Semifijo","24.82782288","-107.37732502","2014-12"
"3817356","25006722514004981000000000U2","TAQUERIA LA PASADITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PUERTO DE ALTATA","AVENIDA","PUERTO ÁNGEL","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","PUERTO DE TECOMÁN","2496",,,,"0",,"COLONIA","FRANCISCO VILLA",,,,"80110","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0305","044","6677517743","GFERNANDEZM77@GMAIL.COM",,"Fijo","24.78874338","-107.42390218","2014-12"
"3821077","25006722514005341000000000U8","TAQUERÍA LA PERLITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","CALLE","CONSTITUYENTE CARLOS L. GRACIDAS","AVENIDA","CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","GENERAL PABLO MACÍAS VALENZUELA","3062",,,,"0",,"COLONIA","FEDERIC O ANTONIO SERRANO SERRANO",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3812","006","6672515983",,,"Semifijo","24.76584304","-107.41502141","2014-12"
"3840870","25006722219000511000000000U7","TAQUERIA LA PROVIDENCIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CORNETA FRANCISCO RAMIREZ","CALLE","GENERAL JOSE MARIA PATONI","CALLE","GENERAL EULOGIO PARRA","AVENIDA","FRAY ANDRÉS TELLO",,"SN",,,,,"COLONIA","21 DE MARZO",,,,"80280","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3719","021","6671451230",,,"Semifijo","24.78282044","-107.36392816","2010-07"
"7650631","25006722514008631000000000U9","TAQUERIA LA ROSCA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","PASEO DEL ROBLE","CALLE","FICUS","CALLE","GIRASOL","AVENIDA","SECUOYA","5396","B",,,"0",,"FRACCIONAMIENTO","URBIVILLA DEL PRADO",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7590","029","6731359306",,,"Fijo","24.83382856","-107.45630386","2019-11"
"3820640","25006722514002161000000000U3","TAQUERIA LA ROSCA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","HEROICO COLEGIO MILITAR","CALLE","VEREDA","CALLE","MINA LA PURISIMA GRANDE","AVENIDA","PATRIA",,"SN",,,,,"COLONIA","AMPLIACION MIGUEL DE LA MADRID",,,,"80285","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","316A","001",,,,"Semifijo","24.7602447","-107.35975084","2014-12"
"7189755","25006722514010821000000000U2","TAQUERIA LA WERITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CALLE DE LA MARINA","BOULEVARD","EJERCITO DE OCCIDENTE","BOULEVARD","BOULEVARD DE LA MARINA","BOULEVARD","BOULEVARD DE LA MARINA",,"SN",,,,,"FRACCIONAMIENTO","URBI VILLA DEL SOL",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6874","035",,,,"Semifijo","24.74498006","-107.41894313","2019-11"
"8262527","25006722514010061000000000U5","TAQUERIA LALOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","CALZADA DE LAS TORRES","PRIVADA","NUMERO 2","ANDADOR","NUMERO 1","CALLE","HUANACAXTLE","4622",,,,,,"FRACCIONAMIENTO","FRACC MIRAVALLE",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","202A","032","6672415932",,,"Fijo","24.75331255","-107.42982448","2019-11"
"3818168","25006722514005761000000000U7","TAQUERIA LAS AGUILAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","SIERRA MADRE OCCIDENTAL","AVENIDA","CERRO DEL ELEFANTE","ANDADOR","SIERRA LINDA","AVENIDA","CERRO DEL ELEFANTE",,"SN",,,,,"COLONIA","INFONAVIT CAÑADAS",,,,"80179","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4420","028",,,,"Semifijo","24.78180277","-107.40211206","2014-12"
"3840970","25006722219011752001000000U4","TAQUERIA LAS GUERITAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","CALLE","SILVESTRE REVUELTAS","AVENIDA","PATRIA","AVENIDA","HORTENSIA","CALLE","PRESIDENTE CARLOS CHÁVEZ","1547",,,,,,"COLONIA","LAS HUERTAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6361","020","6677182261",,,"Fijo","24.77827577","-107.37083572","2010-07"
"8418483","25006722514012621000000000U4","TAQUERIA LAS ISABELAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","BESTA","CALLE","CASTOR","CALLE","APOLO",,"SN",,,,,"COLONIA","BUENAVISTA",,,,"80014","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3865","029",,,,"Semifijo","24.83179375","-107.37197741","2019-11"
"7360173","25006722514008931000000000U3","TAQUERIA LAS PALMAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","QUINTA SUR","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LOMAS DE RODRIGUERA",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3047","011",,,,"Fijo","24.86766334","-107.39338501","2019-11"
"7211007","25006722514007211000000000U1","TAQUERIA LAS TERRAZAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MANANTIAL DE IMALA","BOULEVARD","BONAMPAK","CALLE","COSTA ALEGRE","CALLE","MANANTIAL DE TEHUACÁN","7910",,,,,,"FRACCIONAMIENTO","LAS TERREZAS",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","8298","002",,,,"Fijo","24.75995219","-107.46911398","2019-11"
"3850260","25006722514001671000000000U2","TAQUERIA LILIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL ANGEL FLORES","AVENIDA","CECILIA ZADI","AVENIDA","ESTEBAN FLORES","CALLE","ANTONIO CASO","2477",,,,"0",,"COLONIA","AURORA",,,,"80070","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0131","053",,,,"Fijo","24.80848214","-107.36901945","2014-12"
"3809197","25006722514004591000000000U9","TAQUERIA LIZBETH",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FLOR DE LIS","AVENIDA","LIRIO","AVENIDA","GARDENIA","CALLE","VIOLETA","3440",,,,"0",,"FRACCIONAMIENTO","TERRANOVA",,,,"80143","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6427","006","6671970253",,,"Fijo","24.76922422","-107.45852266","2014-12"
"7650709","25006722514008681000000000U4","TAQUERIA LIZETTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","FRANCISCO LABASTIDA OCHOA","AVENIDA","CRUZ GALVEZ","CALLE","GABRIEL LEYVA SOLANO","3822","A",,,,,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4115","020",,,,"Fijo","24.76817256","-107.39796413","2019-11"
"3817374","25006722514001931000000000U0","TAQUERIA LOMA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","LAGO DE PATZCUARO","CALLE","LAGO MORENO","CALLE","RIO SENA","CALLE","TARAHUMARAS",,"SN",,,,,"COLONIA","LOMAS DEL BOULEBARD",,,,"80110","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3564","015",,,,"Fijo","24.7871029","-107.42529549","2014-12"
"8235991","25006722514009531000000000U0","TAQUERIA LOMA LINDA 2",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","LICENCIADO ROSENDO R. RODRIGUEZ","BOULEVARD","MANUEL J. CLOUTHIER","AVENIDA","CERRO OTATES","CALLE","GENERAL CRUZ GÁLVEZ",,"SN",,,,,"COLONIA","BUENOS AIRES",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2068","026",,,,"Semifijo","24.768912","-107.39853096","2019-11"
"3813092","25006722514004051000000000U4","TAQUERIA LOS ALAMITOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","ESCORPION","CALLE","CALLE DEL RIO","AVENIDA","ARNULFO PEREGRINA","4639",,,,,,"COLONIA","LOS ALAMITOS",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5626","018",,,,"Fijo","24.85461646","-107.39378978","2014-12"
"3853382","25006722219003651000000000U8","TAQUERIA LOS ALAMOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","BOULEVARD DEL UNIVERSO","AVENIDA","MONTAÑAS","AVENIDA","ACUEDUCTO ROMANO","CALLE","AMANECER","4855",,,,,,"FRACCIONAMIENTO","ACUEDUCTO",,,,"80053","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6696","025","6674228112",,,"Fijo","24.81859469","-107.44373409","2010-07"
"3815361","25006722514004272000000000U6","TAQUERIA LOS ALAMOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","EL DORADO","CALLE","ISLA DEL SOCORRO","CALLE","ISLA DE LOS LOBOS","CERRADA","VILLA DORADA","1661",,,,,,"COLONIA","LAS QUINTAS",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0131","014",,,,"Fijo","24.81106952","-107.36611186","2014-12"
"8048124","25006722514011791000000000U6","TAQUERIA LOS ARBOLITOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","UNIVERSITARIOS","AVENIDA","SOCRATES","CALZADA","CALZADA DE LAS AMERICAS","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","CD UNIVERSITARIA",,,,"80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","330A","023",,,,"Semifijo","24.82893226","-107.38183977","2019-11"
"7390177","25006722514011491000000000U3","TAQUERIA LOS BETOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","FRAY JUAN DE TORQUEMADA","CALLE","JUAN RUIZ DE ALARCON","BOULEVARD","LICENCIADO JOSE VASCONCELOS","AVENIDA","FRAY BERNARDO DE BALBUENA",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5611","017",,,,"Fijo","24.79402437","-107.35508388","2019-11"
"8247439","25006722514009701000000000U9","TAQUERIA LOS CABEZONES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AV.CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","C. CONSTITUYENTE ENRIQUE COLUNGA","CALLE","C.CONSTITUYENTE JUAN DE DIOS BOJORQUEZ","AVENIDA","AV.CONSTITUYENTE CARLOS L. GRACIDAS","1912","A",,,,,"COLONIA","GUSTAVO DIAZ ORDAZ",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3668","022",,,,"Fijo","24.77092993","-107.42036066","2019-11"
"8418214","25006722514012522000000000U4","TAQUERIA LOS CAPIROS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","REY JORGE VI","CALLE","REINA SOFIA","CALLE","INFANTA ELENA","CALLE","SANTA TERESA DE CALCUTA","2761",,,,,,"FRACCIONAMIENTO","VILLA DEL REAL",,,,"80247","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6338","008",,,,"Fijo","24.79611403","-107.34582994","2019-11"
"7928319","25006722514009901000000000U5","TAQUERIA LOS CAZAREZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LA ALEGRIA","BOULEVARD","LOLA BELTRAN","CALLE","CALLE DEL PORVENIR","AVENIDA","AVENIDA DE LA FORTALEZA",,"SN",,,,,"COLONIA","4 DE MARZO",,,,"80054","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4331","019",,,,"Semifijo","24.81384337","-107.43198065","2019-11"
"8556915","25006722514012791000000000U5","TAQUERIA LOS CUATES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE LUIS GONZAGA BASURTO","CALLE","GENERAL PABLO MACIAS VALENZUELA","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","AVENIDA","CONSTITUYENTE JESÚS SILVA HERZOG","0","SN",,,"0",,"COLONIA","ESTELA ORTIZ DE TOLEDO",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1746","063",,,,"Fijo","24.76344276","-107.42152897","2019-11"
"7360787","25006722514009151000000000U7","TAQUERIA LOS CUÑADOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PEDRO MARIA ANAYA","CALLE","LA NORIA","CALLE","GUASIMAL","AVENIDA","GUADALUPE ROJO VIUDA DE ALVARADO","0","SN",,,"0",,"COLONIA","LOMA DE RODRIGUERA",,,,"80318","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3051","017",,,,"Fijo","24.87428304","-107.38850817","2019-11"
"3787145","25006722219001451000000000U5","TAQUERIA LOS CUNADOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","AVENIDA","CONSTITUYENTE CANDIDO AGUILAR","AVENIDA","CONSTITUYENTE RAFAEL MARTINEZ ESCOBAR","CALLE","LICENCIADO JORGE CHÁVEZ CASTRO",,"SN",,,,,"COLONIA","LAZARO CARDENAS",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3812","035",,,,"Semifijo","24.76694054","-107.41193819","2010-07"
"3817101","25006722514001562000000000U3","TAQUERIA LOS DESVELADOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","GENERAL DOMINGO RUBI","CALLE","GENERAL IGNACIO RAMIREZ","BOULEVARD","EMILIANO ZAPATA","AVENIDA","ÁLVARO OBREGÓN",,"SN",,,,,"COLONIA","JORGE ALMADA",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3437","029",,,,"Semifijo","24.79762834","-107.39517651","2014-12"
"3836178","25006722219011192001000000U3","TAQUERIA LOS DESVELADOS N 1",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","CONSTITUCION","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","ÁLVARO OBREGON","CALLE","GENERAL IGNACIO RAMÍREZ",,"SN",,,,,"COLONIA","JO9RGE ALAMADA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3437","028","6672753377",,,"Fijo","24.79910348","-107.39493278","2010-07"
"7650828","25006722514008771000000000U3","TAQUERIA LOS GEMELOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","BELLAVISTA","BOULEVARD","ALFA","CALZADA","CALZADA DE LAS TORRES","CALLE","9","3765",,,,,,"COLONIA","PROGRESO",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5946","024","6241719766",,,"Semifijo","24.75641776","-107.39527149","2019-11"
"3787471","25006722212009441000000000U3","TAQUERIA LOS GUEROS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","JORGE GARCIA GRANADOS","AVENIDA","HERMENEGILDO GALEANA","CALLE","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,"SN","COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","013",,,,"Semifijo","24.80802738","-107.38773483","2010-07"
"7189584","25006722514010761000000000U0","TAQUERIA LOS GUICHOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MAZATLAN","AVENIDA","CANAL DE PANAMA","AVENIDA","AVENIDA DEL NOGAL","CALLE","PUEBLA",,"SN",,,,,"LOCALIDAD","AGUARUTO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2301","023",,,,"Semifijo","24.77957767","-107.51298371","2019-11"
"7390384","25006722514013581000000000S9","TAQUERIA LOS LAURELES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL AQUILES SERDAN","CALLE","CONSTITUCION","CALLE","GENERAL JOSE AGUILAR BARRAZA","AVENIDA","IGNACIO ALDAMA","408",,,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","030","6671310130",,,"Fijo","24.80028913","-107.38851452","2019-11"
"3836126","25006722110001373000000000U2","TAQUERIA LOS LAURELES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","AVENIDA","GENERAL AQUILES SERDAN","PRIVADA","PRIVADA CONSTITUCION","CALLE","GENERAL JOSE AGUILAR BARRAZA","AVENIDA","GENERAL RAMÓN CORONA","116",,,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","028","6677156795","LOSLAURELES_1@HOTMAIL.COM",,"Fijo","24.8003147","-107.38865685","2010-07"
"3808791","25006722514001411000000000U3","TAQUERIA LOS OLIVOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","AEROPUERTO","CALLE","NINGUNO","AVENIDA","MANUEL JOSE OTHON","BOULEVARD","JUAN M. ZAMBADA",,"SN",,,,,"COLONIA","ALTO DE BACHIGUALATO",,,,"80130","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6446","003",,,,"Semifijo","24.77519784","-107.47789705","2014-12"
"3818375","25006722514000891000000000U7","TAQUERIA LOS PARIENTES DE LA FAJA DE ORO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ADOLFO LOPEZ MATEOS","CALLE","SAUCE","BOULEVARD","CIUDADES HERMANAS","AVENIDA","PRESIDENTE GUSTAVO DÍAZ ORDAZ","1205","SN",,,,,"COLONIA","SINALOA",,,,"80230","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3545","031",,,,"Fijo","24.79290733","-107.37481439","2014-12"
"3784468","25006722212004931000000000U8","TAQUERIA LOS PELOS CHINOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","LERDO DE TEJADA","CALLE","RIO SANTA MARIA","BOULEVARD","EMILIANO ZAPATA","BOULEVARD","EMILIANO ZAPATA","1531",,,,"0",,"COLONIA","LOS PINOS",,,,"80128","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0324","048",,,,"Fijo","24.79292176","-107.41141055","2010-07"
"3818879","25006722514006911000000000M7","TAQUERIA LOS PLEBES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL EULOGIO PARRA","CALLE","SEGUNDA","CALLE","PRIMERA","CALLE","GENERAL JOSÉ MARÍA PATONI","5385",,,,"0",,"COLONIA","LA ESPERANZA",,,,"80248","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7374","015",,,,"Fijo","24.78691143","-107.350188","2014-12"
"7650800","25006722514008761000000000U4","TAQUERIA LOS PLIMOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","PASEO DEL ROBLE","CALLE","PINO REAL","CALLE","YUCATECO","AVENIDA","PASEO DEL LAUREL",,"SN",,,,,"FRACCIONAMIENTO","URBIVILLLAS DEL PRADO",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7590","033","6674967418",,,"Fijo","24.83048893","-107.45459846","2019-11"
"3820214","25006722514004281000000000U7","TAQUERIA LOS PRIMOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","CALZADA DE LAS TORRES","PROLONGACION","ÁLVARO OBREGON","AVENIDA","BIENESTAR SOCIAL","CALLE","MINA REAL DE CATORCE","691","B",,,,,"COLONIA","HUIZACHES",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4755","007","6672709368",,,"Fijo","24.75562631","-107.38600797","2014-12"
